,timestamp,location,price,FirstName,LastName
1293,2014-01-17,Brew've Been Served,10.52,Isia,Vann
1294,2014-01-17,Hippokampos,38.19,Willem,Vasco-Pais
1295,2014-01-17,Kalami Kafenion,25.32,Willem,Vasco-Pais
1296,2014-01-18,Abila Zacharo,16.59,Lucas,Alcazar
1297,2014-01-18,Kronos Mart,194.51,Lucas,Alcazar
1298,2014-01-18,Ouzeri Elian,21.56,Lucas,Alcazar
1299,2014-01-18,Hippokampos,72.5,Lars,Azada
1300,2014-01-18,Frank's Fuel,52.66,Felix,Balas
1301,2014-01-18,Kalami Kafenion,11.14,Felix,Balas
1302,2014-01-18,Katerina’s Café,96.36,Ingrid,Barranco
1303,2014-01-18,Ouzeri Elian,57.63,Isak,Baza
1304,2014-01-18,Abila Zacharo,18.45,Linnea,Bergen
1305,2014-01-18,Roberts and Sons,62.47,Linnea,Bergen
1306,2014-01-18,Kalami Kafenion,10.48,Loreto,Bodrogi
1307,2014-01-18,Katerina’s Café,9.72,Loreto,Bodrogi
1308,2014-01-18,Abila Zacharo,73.25,Isande,Borrasca
1309,2014-01-18,Roberts and Sons,239.65,Isande,Borrasca
1310,2014-01-18,Katerina’s Café,8.14,Nils,Calixto
1311,2014-01-18,Frydos Autosupply n' More,103.55,Axel,Calzas
1312,2014-01-18,Hippokampos,20.11,Axel,Calzas
1313,2014-01-18,Hippokampos,63.21,Ada,Campo-Corrente
1314,2014-01-18,Kalami Kafenion,42.36,Ada,Campo-Corrente
1315,2014-01-18,Kronos Mart,150.36,Ada,Campo-Corrente
1316,2014-01-18,Kalami Kafenion,24.14,Gustav,Cazar
1317,2014-01-18,Frydos Autosupply n' More,281.54,Lidelse,Dedos
1318,2014-01-18,Guy's Gyros,27.4,Lidelse,Dedos
1319,2014-01-18,Katerina’s Café,22.74,Lidelse,Dedos
1320,2014-01-18,Katerina’s Café,37.21,Inga,Ferro
1321,2014-01-18,Ahaggo Museum,120.2,Sven,Flecha
1322,2014-01-18,Guy's Gyros,31.48,Sven,Flecha
1323,2014-01-18,Guy's Gyros,47.89,Birgitta,Frente
1324,2014-01-18,Roberts and Sons,266.69,Birgitta,Frente
1325,2014-01-18,Albert's Fine Clothing,35.66,Vira,Frente
1326,2014-01-18,Hippokampos,27.21,Vira,Frente
1327,2014-01-18,Ouzeri Elian,33.57,Vira,Frente
1328,2014-01-18,Guy's Gyros,39.68,Varja,Lagos
1329,2014-01-18,Katerina’s Café,19.3,Varja,Lagos
1330,2014-01-18,Kronos Mart,87.66,Varja,Lagos
1331,2014-01-18,Katerina’s Café,33.41,Minke,Mies
1332,2014-01-18,Katerina’s Café,33.63,Marin,Onda
1333,2014-01-18,Ahaggo Museum,55.55,Elsa,Orilla
1334,2014-01-18,Hippokampos,49.21,Elsa,Orilla
1335,2014-01-18,General Grocer,177.6,Bertrand,Ovan
1336,2014-01-18,Katerina’s Café,76.1,Bertrand,Ovan
1337,2014-01-18,Ouzeri Elian,53.36,Bertrand,Ovan
1338,2014-01-18,General Grocer,108.49,Felix,Resumir
1339,2014-01-18,Kalami Kafenion,53.36,Felix,Resumir
1340,2014-01-18,Chostus Hotel,600.0,Sten,Sanjorge Jr.
1341,2014-01-18,Katerina’s Café,14.22,Sten,Sanjorge Jr.
1342,2014-01-18,Abila Zacharo,111.93,Orhan,Strum
1343,2014-01-18,Albert's Fine Clothing,226.49,Orhan,Strum
1344,2014-01-18,Shoppers' Delight,258.33,Orhan,Strum
1345,2014-01-18,Abila Zacharo,21.29,Edvard,Vann
1346,2014-01-18,Katerina’s Café,19.31,Isia,Vann
1347,2014-01-18,Frydos Autosupply n' More,120.67,Willem,Vasco-Pais
1348,2014-01-18,Hippokampos,53.21,Willem,Vasco-Pais
1349,2014-01-18,Kalami Kafenion,38.91,Willem,Vasco-Pais
1350,2014-01-19,Hippokampos,78.96,Lars,Azada
1351,2014-01-19,Hippokampos,101.25,Felix,Balas
1352,2014-01-19,Desafio Golf Course,145.72,Ingrid,Barranco
1353,2014-01-19,Ouzeri Elian,67.98,Isak,Baza
1354,2014-01-19,Guy's Gyros,20.94,Loreto,Bodrogi
1355,2014-01-19,Albert's Fine Clothing,254.29,Isande,Borrasca
1356,2014-01-19,Katerina’s Café,34.03,Nils,Calixto
1357,2014-01-19,Hippokampos,11.56,Axel,Calzas
1358,2014-01-19,Desafio Golf Course,190.91,Ada,Campo-Corrente
1359,2014-01-19,Hippokampos,48.23,Ada,Campo-Corrente
1360,2014-01-19,Guy's Gyros,36.87,Hideki,Cocinaro
1361,2014-01-19,Katerina’s Café,33.79,Lidelse,Dedos
1362,2014-01-19,Guy's Gyros,65.21,Sven,Flecha
1363,2014-01-19,Ouzeri Elian,45.32,Sven,Flecha
1364,2014-01-19,Katerina’s Café,38.9,Birgitta,Frente
1365,2014-01-19,Gelatogalore,22.36,Vira,Frente
1366,2014-01-19,General Grocer,70.22,Vira,Frente
1367,2014-01-19,Hippokampos,46.32,Vira,Frente
1368,2014-01-19,Guy's Gyros,40.36,Stenig,Fusil
1369,2014-01-19,Frydos Autosupply n' More,56.09,Varja,Lagos
1370,2014-01-19,Guy's Gyros,58.35,Varja,Lagos
1371,2014-01-19,Ouzeri Elian,23.65,Varja,Lagos
1372,2014-01-19,Guy's Gyros,31.94,Minke,Mies
1373,2014-01-19,Katerina’s Café,26.76,Minke,Mies
1374,2014-01-19,Albert's Fine Clothing,274.66,Adra,Nubarron
1375,2014-01-19,Shoppers' Delight,30.39,Adra,Nubarron
1376,2014-01-19,Ahaggo Museum,26.91,Elsa,Orilla
1377,2014-01-19,Guy's Gyros,23.21,Elsa,Orilla
1378,2014-01-19,Frydos Autosupply n' More,98.04,Hennie,Osvaldo
1379,2014-01-19,Katerina’s Café,12.25,Bertrand,Ovan
1380,2014-01-19,Abila Zacharo,47.8,Felix,Resumir
1381,2014-01-19,Guy's Gyros,39.6,Felix,Resumir
1382,2014-01-19,Desafio Golf Course,148.22,Sten,Sanjorge Jr.
1383,2014-01-19,Guy's Gyros,25.79,Sten,Sanjorge Jr.
1384,2014-01-19,Desafio Golf Course,150.07,Orhan,Strum
1385,2014-01-19,Hippokampos,45.32,Orhan,Strum
1386,2014-01-19,Guy's Gyros,37.48,Brand,Tempestad
1387,2014-01-19,Frydos Autosupply n' More,209.76,Edvard,Vann
1388,2014-01-19,Katerina’s Café,70.22,Edvard,Vann
1389,2014-01-19,Guy's Gyros,18.08,Isia,Vann
1390,2014-01-19,Katerina’s Café,35.01,Isia,Vann
1391,2014-01-19,Desafio Golf Course,110.02,Willem,Vasco-Pais
1392,2014-01-19,Hippokampos,63.17,Willem,Vasco-Pais
